"MOD_NAME","ITM_NAME","CODE","DECODE","MAPPING_NOTES"
"RFQ_residential","rsqd5a","9999","Don't Know",""
"RFQ_residential","rsqe1same___1","1","Yes",""
"RFQ_residential","rsqe2","1","Large city (> 250,000 people)",""
"RFQ_residential","rsqe2","2","Suburb of a large city",""
"RFQ_residential","rsqe2","3","Midsized city (100,000-250,000 people)",""
"RFQ_residential","rsqe2","4","Large town (25,000-99,999 people)",""
"RFQ_residential","rsqe2","5","Small town (2,500-24,999 people)",""
"RFQ_residential","rsqe2","6","Rural, farm",""
"RFQ_residential","rsqe2","7","Rural, non-farm",""
"RFQ_residential","rsqe2","7777","Prefer Not to Answer",""
"RFQ_residential","rsqe2","9999","Don't know",""
"RFQ_residential","rsqe3","0","No",""
"RFQ_residential","rsqe3","1","Yes",""
"RFQ_residential","rsqe3","7777","Prefer Not to Answer",""
"RFQ_residential","rsqe3","9999","Don't Know",""
"RFQ_residential","rsqe4","0","No",""
"RFQ_residential","rsqe4","1","Yes",""
"RFQ_residential","rsqe4","777","Prefer Not to Answer",""
"RFQ_residential","rsqe4","999","Don't Know",""
"RFQ_residential","rsqe5","0","No",""
"RFQ_residential","rsqe5","1","Yes",""
"RFQ_residential","rsqe5","7777","Prefer Not to Answer",""
"RFQ_residential","rsqe5","9999","Don't Know",""
"RFQ_residential","rsqe5a","1","<1 time per year",""
"RFQ_residential","rsqe5a","2","1-3 times per year",""
"RFQ_residential","rsqe5a","3","4-10 times per year",""
"RFQ_residential","rsqe5a","4",">10 times per year",""
"RFQ_residential","rsqe5a","7777","Prefer Not to Answer",""
"RFQ_residential","rsqe5a","9999","Don't Know",""
"RFQ_residential","rsqf1same___1","1","Yes",""
"RFQ_residential","rsqf2","1","Large city (> 250,000 people)",""
"RFQ_residential","rsqf2","2","Suburb of a large city",""
"RFQ_residential","rsqf2","3","Midsized city (100,000-250,000 people)",""
"RFQ_residential","rsqf2","4","Large town (25,000-99,999 people)",""
"RFQ_residential","rsqf2","5","Small town (2,500-24,999 people)",""
"RFQ_residential","rsqf2","6","Rural, farm",""
"RFQ_residential","rsqf2","7","Rural, non-farm",""
"RFQ_residential","rsqf2","7777","Prefer Not to Answer",""
"RFQ_residential","rsqf2","9999","Don't know",""
"RFQ_residential","rsqf3","0","No",""
"RFQ_residential","rsqf3","1","Yes",""
"RFQ_residential","rsqf3","7777","Prefer Not to Answer",""
"RFQ_residential","rsqf3","9999","Don't Know",""
"RFQ_residential","rsqf4","0","No",""
"RFQ_residential","rsqf4","1","Yes",""
"RFQ_residential","rsqf4","777","Prefer Not to Answer",""
"RFQ_residential","rsqf4","999","Don't Know",""
"RFQ_residential","rsqf5","0","No",""
"RFQ_residential","rsqf5","1","Yes",""
"RFQ_residential","rsqf5","7777","Prefer Not to Answer",""
"RFQ_residential","rsqf5","9999","Don't Know",""
"RFQ_residential","rsqf5a","1","<1 time per year",""
"RFQ_residential","rsqf5a","2","1-3 times per year",""
"RFQ_residential","rsqf5a","3","4-10 times per year",""
"RFQ_residential","rsqf5a","4",">10 times per year",""
"RFQ_residential","rsqf5a","7777","Prefer Not to Answer",""
"RFQ_residential","rsqf5a","9999","Don't Know",""
"RFQ_residential","rsqg1same___1","1","Yes",""
"RFQ_residential","rsqg2","1","Large city (> 250,000 people)",""
"RFQ_residential","rsqg2","2","Suburb of a large city",""
"RFQ_residential","rsqg2","3","Midsized city (100,000-250,000 people)",""
"RFQ_residential","rsqg2","4","Large town (25,000-99,999 people)",""
"RFQ_residential","rsqg2","5","Small town (2,500-24,999 people)",""
"RFQ_residential","rsqg2","6","Rural, farm",""
"RFQ_residential","rsqg2","7","Rural, non-farm",""
"RFQ_residential","rsqg2","7777","Prefer Not to Answer",""
"RFQ_residential","rsqg2","9999","Don't know",""
"RFQ_residential","rsqg3","0","No",""
"RFQ_residential","rsqg3","1","Yes",""
"RFQ_residential","rsqg3","7777","Prefer Not to Answer",""
"RFQ_residential","rsqg3","9999","Don't Know",""
"RFQ_residential","rsqg4","0","No",""
"RFQ_residential","rsqg4","1","Yes",""
"RFQ_residential","rsqg4","777","Prefer Not to Answer",""
"RFQ_residential","rsqg4","999","Don't Know",""
"RFQ_residential","rsqg5","0","No",""
"RFQ_residential","rsqg5","1","Yes",""
"RFQ_residential","rsqg5","7777","Prefer Not to Answer",""
"RFQ_residential","rsqg5","9999","Don't Know",""
"RFQ_residential","rsqg5a","1","<1 time per year",""
"RFQ_residential","rsqg5a","2","1-3 times per year",""
"RFQ_residential","rsqg5a","3","4-10 times per year",""
"RFQ_residential","rsqg5a","4",">10 times per year",""
"RFQ_residential","rsqg5a","7777","Prefer Not to Answer",""
"RFQ_residential","rsqg5a","9999","Don't Know",""
"RFQ_residential","rsqh1","0","No",""
"RFQ_residential","rsqh1","1","Yes",""
"RFQ_residential","rsqh1","7777","Prefer Not to Answer",""
"RFQ_residential","rsqh1","9999","Don't Know",""
"RFQ_residential","rsqh1_9999","7777","Prefer Not to Answer",""
"RFQ_residential","rsqh1_9999","9999","Don't Know",""
"RFQ_residential","rsqlt","25","Age 25 or less",""
"RFQ_residential","rsqlt","35","Age 26-35",""
"RFQ_residential","rsqlt","45","Age 36-45",""
"RFQ_residential","rsqlt","55","Age 46-55",""
"RFQ_residential","rsqlt","65","Age 56-65",""
"RFQ_residential","rsqlt","89","Age 66 or over",""
"RFQ_smoking","compbysm","1","Participant",""
"RFQ_smoking","compbysm","2","Participant's Spouse",""
"RFQ_smoking","compbysm","3","Other relative",""
"RFQ_smoking","compbysm","4","Someone else",""
"RFQ_smoking","smoking_complete","0","incompleted",""
"RFQ_smoking","smoking_complete","2","completed",""
"RFQ_smoking","smq1","0","No",""
"RFQ_smoking","smq1","1","Yes",""
"RFQ_smoking","smq1","777","Prefer Not to Answer",""
"RFQ_smoking","smq1","999","Don't Know",""
"RFQ_smoking","smq2","0","No",""
"RFQ_smoking","smq2","1","Yes",""
"RFQ_smoking","smq2","777","Prefer Not to Answer",""
"RFQ_smoking","smq2","999","Don't Know",""
"RFQ_smoking","smq3_9999","7777","Prefer Not to Answer",""
"RFQ_smoking","smq3_9999","9999","Don't know the age/year",""
"RFQ_smoking","smq4","0","No",""
"RFQ_smoking","smq4","1","Yes",""
"RFQ_smoking","smq4","777","Prefer Not to Answer",""
"RFQ_smoking","smq4","999","Don't Know",""
"RFQ_smoking","smq4_9999","7777","Prefer Not to Answer",""
"RFQ_smoking","smq4_9999","9999","Don't know the age/year",""
"RFQ_smoking","smq5","0","No",""
"RFQ_smoking","smq5","1","Yes",""
"RFQ_smoking","smq5","777","Prefer Not to Answer",""
"RFQ_smoking","smq5","999","Don't Know",""
"RFQ_smoking","smq5a1_9999","7777","Prefer Not to Answer",""
"RFQ_smoking","smq5a1_9999","9999","Don't know the age",""
"RFQ_smoking","smq5a1_more","0","No",""
"RFQ_smoking","smq5a1_more","1","Yes",""
"RFQ_smoking","smq5a1_more","777","Prefer Not to Answer",""
"RFQ_smoking","smq5a1_more","999","Don't Know",""
"RFQ_smoking","smq5a2_9999","7777","Prefer Not to Answer",""
"RFQ_smoking","smq5a2_9999","9999","Don't know the age",""
"RFQ_smoking","smq5a2_more","0","No",""
"RFQ_smoking","smq5a2_more","1","Yes",""
"RFQ_smoking","smq5a2_more","777","Prefer Not to Answer",""
"RFQ_smoking","smq5a2_more","999","Don't Know",""
"RFQ_smoking","smq5a3_9999","7777","Prefer Not to Answer",""
"RFQ_smoking","smq5a3_9999","9999","Don't know the age",""
"RFQ_smoking","smq5a3_more","0","No",""
"RFQ_smoking","smq5a3_more","1","Yes",""
"RFQ_smoking","smq5a3_more","777","Prefer Not to Answer",""
"RFQ_smoking","smq5a3_more","999","Don't Know",""
"RFQ_smoking","smq6_9999","7777","Prefer Not to Answer",""
"RFQ_smoking","smq6_9999","9999","Don't know the amount",""
"RFQ_smoking","smq7","0","No",""
"RFQ_smoking","smq7","1","Yes",""
"RFQ_smoking","smq7","777","Prefer Not to Answer",""
"RFQ_smoking","smq7","999","Don't Know",""
"RFQ_smoking","smq8_9999","7777","Prefer Not to Answer",""
"RFQ_smoking","smq8_9999","9999","Don't know the age/year",""
"RFQ_smoking","smq9","0","No",""
"RFQ_smoking","smq9","1","Yes",""
"RFQ_smoking","smq9","777","Prefer Not to Answer",""
"RFQ_smoking","smq9","999","Don't Know",""
"RFQ_smoking","smq9_9999","7777","Prefer Not to Answer",""
"RFQ_smoking","smq9_9999","9999","Don't know the age/year",""
"RFQ_toxicant","compbytx","1","Participant",""
"RFQ_toxicant","compbytx","2","Participant's Spouse",""
"RFQ_toxicant","compbytx","3","Other relative",""
"RFQ_toxicant","compbytx","4","Someone else",""
"RFQ_toxicant","toxicant_complete","0","incompleted",""
"RFQ_toxicant","toxicant_complete","2","completed",""
"RFQ_toxicant","tx1","0","No",""
"RFQ_toxicant","tx1","1","Yes",""
"RFQ_toxicant","tx1","777","Prefer Not to Answer",""
"RFQ_toxicant","tx1","999","Don't Know",""
"RFQ_toxicant","tx1a_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx1a_9999","9999","Don't Know",""
"RFQ_toxicant","tx1b","0","Not currently using",""
"RFQ_toxicant","tx1b","5555","Currently using",""
"RFQ_toxicant","tx1b","777","Prefer Not to Answer",""
"RFQ_toxicant","tx1b","999","Don't Know",""
"RFQ_toxicant","tx1b_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx1b_9999","9999","Don't Know",""
"RFQ_toxicant","tx1c","0","No",""
"RFQ_toxicant","tx1c","1","Yes",""
"RFQ_toxicant","tx1c","777","Prefer Not to Answer",""
"RFQ_toxicant","tx1c","999","Don't Know",""
"RFQ_toxicant","tx1c11_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx1c11_9999","9999","Don't Know",""
"RFQ_toxicant","tx1c11_more","0","No",""
"RFQ_toxicant","tx1c11_more","1","Yes",""
"RFQ_toxicant","tx1c11_more","777","Prefer Not to Answer",""
"RFQ_toxicant","tx1c11_more","999","Don't Know",""
"RFQ_toxicant","tx1c12_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx1c12_9999","9999","Don't Know",""
"RFQ_toxicant","tx1c12_more","0","No",""
"RFQ_toxicant","tx1c12_more","1","Yes",""
"RFQ_toxicant","tx1c12_more","777","Prefer Not to Answer",""
"RFQ_toxicant","tx1c12_more","999","Don't Know",""
"RFQ_toxicant","tx1c13_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx1c13_9999","9999","Don't Know",""
"RFQ_toxicant","tx1d_9999","777","Prefer Not to Answer",""
"RFQ_toxicant","tx1d_9999","9999","Used glues or adhesives but don't know what kind",""
"RFQ_toxicant","tx1d_contact","0","No",""
"RFQ_toxicant","tx1d_contact","1","Yes",""
"RFQ_toxicant","tx1d_contact","9999","Don't know",""
"RFQ_toxicant","tx1d_h2obase","0","No",""
"RFQ_toxicant","tx1d_h2obase","1","Yes",""
"RFQ_toxicant","tx1d_h2obase","9999","Don't know",""
"RFQ_toxicant","tx1d_hotmelt","0","No",""
"RFQ_toxicant","tx1d_hotmelt","1","Yes",""
"RFQ_toxicant","tx1d_hotmelt","9999","Don't know",""
"RFQ_toxicant","tx1d_other","0","No",""
"RFQ_toxicant","tx1d_other","1","Yes",""
"RFQ_toxicant","tx1d_other","9999","Don't know",""
"RFQ_toxicant","tx1d_super","0","No",""
"RFQ_toxicant","tx1d_super","1","Yes",""
"RFQ_toxicant","tx1d_super","9999","Don't know",""
"RFQ_toxicant","tx1d_wood","0","No",""
"RFQ_toxicant","tx1d_wood","1","Yes",""
"RFQ_toxicant","tx1d_wood","9999","Don't know",""
"RFQ_toxicant","tx2","0","No",""
"RFQ_toxicant","tx2","1","Yes",""
"RFQ_toxicant","tx2","777","Prefer Not to Answer",""
"RFQ_toxicant","tx2","999","Don't Know",""
"RFQ_toxicant","tx2a_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx2a_9999","9999","Don't Know",""
"RFQ_toxicant","tx2b","0","Not currently using",""
"RFQ_toxicant","tx2b","5555","Currently using",""
"RFQ_toxicant","tx2b","777","Prefer Not to Answer",""
"RFQ_toxicant","tx2b","999","Don't Know",""
"RFQ_toxicant","tx2b_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx2b_9999","9999","Don't Know",""
"RFQ_toxicant","tx2c","0","No",""
"RFQ_toxicant","tx2c","1","Yes",""
"RFQ_toxicant","tx2c","777","Prefer Not to Answer",""
"RFQ_toxicant","tx2c","999","Don't Know",""
"RFQ_toxicant","tx2c11_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx2c11_9999","9999","Don't Know",""
"RFQ_toxicant","tx2c11_more","0","No",""
"RFQ_toxicant","tx2c11_more","1","Yes",""
"RFQ_toxicant","tx2c11_more","777","Prefer Not to Answer",""
"RFQ_toxicant","tx2c11_more","999","Don't Know",""
"RFQ_toxicant","tx2c12_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx2c12_9999","9999","Don't Know",""
"RFQ_toxicant","tx2c12_more","0","No",""
"RFQ_toxicant","tx2c12_more","1","Yes",""
"RFQ_toxicant","tx2c12_more","777","Prefer Not to Answer",""
"RFQ_toxicant","tx2c12_more","999","Don't Know",""
"RFQ_toxicant","tx2c13_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx2c13_9999","9999","Don't Know",""
"RFQ_toxicant","tx2d_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx2d_9999","9999","Used solvents and degreasers  but don't know what kind",""
"RFQ_toxicant","tx2d_acids","0","No",""
"RFQ_toxicant","tx2d_acids","1","Yes",""
"RFQ_toxicant","tx2d_acids","9999","Don't know",""
"RFQ_toxicant","tx2d_avgas","0","No",""
"RFQ_toxicant","tx2d_avgas","1","Yes",""
"RFQ_toxicant","tx2d_avgas","9999","Don't know",""
"RFQ_toxicant","tx2d_c2h3cl3","0","No",""
"RFQ_toxicant","tx2d_c2h3cl3","1","Yes",""
"RFQ_toxicant","tx2d_c2h3cl3","9999","Don't know",""
"RFQ_toxicant","tx2d_ccl4","0","No",""
"RFQ_toxicant","tx2d_ccl4","1","Yes",""
"RFQ_toxicant","tx2d_ccl4","9999","Don't know",""
"RFQ_toxicant","tx2d_ch2cl2","0","No",""
"RFQ_toxicant","tx2d_ch2cl2","1","Yes",""
"RFQ_toxicant","tx2d_ch2cl2","9999","Don't know",""
"RFQ_toxicant","tx2d_chcl3","0","No",""
"RFQ_toxicant","tx2d_chcl3","1","Yes",""
"RFQ_toxicant","tx2d_chcl3","9999","Don't know",""
"RFQ_toxicant","tx2d_freon","0","No",""
"RFQ_toxicant","tx2d_freon","1","Yes",""
"RFQ_toxicant","tx2d_freon","9999","Don't know",""
"RFQ_toxicant","tx2d_kerosene","0","No",""
"RFQ_toxicant","tx2d_kerosene","1","Yes",""
"RFQ_toxicant","tx2d_kerosene","9999","Don't know",""
"RFQ_toxicant","tx2d_mek","0","No",""
"RFQ_toxicant","tx2d_mek","1","Yes",""
"RFQ_toxicant","tx2d_mek","9999","Don't know",""
"RFQ_toxicant","tx2d_nhex","0","No",""
"RFQ_toxicant","tx2d_nhex","1","Yes",""
"RFQ_toxicant","tx2d_nhex","9999","Don't know",""
"RFQ_toxicant","tx2d_other","0","No",""
"RFQ_toxicant","tx2d_other","1","Yes",""
"RFQ_toxicant","tx2d_other","9999","Don't know",""
"RFQ_toxicant","tx2d_perconly","0","No",""
"RFQ_toxicant","tx2d_perconly","1","Yes",""
"RFQ_toxicant","tx2d_perconly","9999","Don't know",""
"RFQ_toxicant","tx2d_spirits","0","No",""
"RFQ_toxicant","tx2d_spirits","1","Yes",""
"RFQ_toxicant","tx2d_spirits","9999","Don't know",""
"RFQ_toxicant","tx2d_stoddard","0","No",""
"RFQ_toxicant","tx2d_stoddard","1","Yes",""
"RFQ_toxicant","tx2d_stoddard","9999","Don't know",""
"RFQ_toxicant","tx2d_tce","0","No",""
"RFQ_toxicant","tx2d_tce","1","Yes",""
"RFQ_toxicant","tx2d_tce","9999","Don't know",""
"RFQ_toxicant","tx2d_tolxyl","0","No",""
"RFQ_toxicant","tx2d_tolxyl","1","Yes",""
"RFQ_toxicant","tx2d_tolxyl","9999","Don't know",""
"RFQ_toxicant","tx2d_turp","0","No",""
"RFQ_toxicant","tx2d_turp","1","Yes",""
"RFQ_toxicant","tx2d_turp","9999","Don't know",""
"RFQ_toxicant","tx3","0","No",""
"RFQ_toxicant","tx3","1","Yes",""
"RFQ_toxicant","tx3","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx3","9999","Don't Know",""
"RFQ_toxicant","tx3a_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx3a_9999","9999","Don't Know",""
"RFQ_toxicant","tx3b","0","Not currently using",""
"RFQ_toxicant","tx3b","5555","Currently using",""
"RFQ_toxicant","tx3b","777","Prefer Not to Answer",""
"RFQ_toxicant","tx3b","999","Don't Know",""
"RFQ_toxicant","tx3b_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx3b_9999","9999","Don't Know",""
"RFQ_toxicant","tx3c","0","No",""
"RFQ_toxicant","tx3c","1","Yes",""
"RFQ_toxicant","tx3c","777","Prefer Not to Answer",""
"RFQ_toxicant","tx3c","999","Don't Know",""
"RFQ_toxicant","tx3c11_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx3c11_9999","9999","Don't Know",""
"RFQ_toxicant","tx3c11_more","0","No",""
"RFQ_toxicant","tx3c11_more","1","Yes",""
"RFQ_toxicant","tx3c11_more","777","Prefer Not to Answer",""
"RFQ_toxicant","tx3c11_more","999","Don't Know",""
"RFQ_toxicant","tx3c12_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx3c12_9999","9999","Don't Know",""
"RFQ_toxicant","tx3c12_more","0","No",""
"RFQ_toxicant","tx3c12_more","1","Yes",""
"RFQ_toxicant","tx3c12_more","777","Prefer Not to Answer",""
"RFQ_toxicant","tx3c12_more","999","Don't Know",""
"RFQ_toxicant","tx3c13_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx3c13_9999","9999","Don't Know",""
"RFQ_toxicant","tx3d_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx3d_9999","9999","Welded, brazed, or flame cut metals but don't know what metals were used",""
"RFQ_toxicant","tx3d_al","0","No",""
"RFQ_toxicant","tx3d_al","1","Yes",""
"RFQ_toxicant","tx3d_al","9999","Don't know",""
"RFQ_toxicant","tx3d_brass","0","No",""
"RFQ_toxicant","tx3d_brass","1","Yes",""
"RFQ_toxicant","tx3d_brass","9999","Don't know",""
"RFQ_toxicant","tx3d_castfe","0","No",""
"RFQ_toxicant","tx3d_castfe","1","Yes",""
"RFQ_toxicant","tx3d_castfe","9999","Don't know",""
"RFQ_toxicant","tx3d_cd","0","No",""
"RFQ_toxicant","tx3d_cd","1","Yes",""
"RFQ_toxicant","tx3d_cd","9999","Don't know",""
"RFQ_toxicant","tx3d_cr","0","No",""
"RFQ_toxicant","tx3d_cr","1","Yes",""
"RFQ_toxicant","tx3d_cr","9999","Don't know",""
"RFQ_toxicant","tx3d_cu","0","No",""
"RFQ_toxicant","tx3d_cu","1","Yes",""
"RFQ_toxicant","tx3d_cu","9999","Don't know",""
"RFQ_toxicant","tx3d_dzn","0","No",""
"RFQ_toxicant","tx3d_dzn","1","Yes",""
"RFQ_toxicant","tx3d_dzn","9999","Don't know",""
"RFQ_toxicant","tx3d_mildsteel","0","No",""
"RFQ_toxicant","tx3d_mildsteel","1","Yes",""
"RFQ_toxicant","tx3d_mildsteel","9999","Don't know",""
"RFQ_toxicant","tx3d_other","0","No",""
"RFQ_toxicant","tx3d_other","1","Yes",""
"RFQ_toxicant","tx3d_other","9999","Don't know",""
"RFQ_toxicant","tx3d_pb","0","No",""
"RFQ_toxicant","tx3d_pb","1","Yes",""
"RFQ_toxicant","tx3d_pb","9999","Don't know",""
"RFQ_toxicant","tx3d_stlesssteel","0","No",""
"RFQ_toxicant","tx3d_stlesssteel","1","Yes",""
"RFQ_toxicant","tx3d_stlesssteel","9999","Don't know",""
"RFQ_toxicant","tx3d_ti","0","No",""
"RFQ_toxicant","tx3d_ti","1","Yes",""
"RFQ_toxicant","tx3d_ti","9999","Don't know",""
"RFQ_toxicant","tx4","0","No",""
"RFQ_toxicant","tx4","1","Yes",""
"RFQ_toxicant","tx4","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx4","9999","Don't Know",""
"RFQ_toxicant","tx4a_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx4a_9999","9999","Don't Know",""
"RFQ_toxicant","tx4b","0","Not currently using",""
"RFQ_toxicant","tx4b","5555","Currently using",""
"RFQ_toxicant","tx4b","777","Prefer Not to Answer",""
"RFQ_toxicant","tx4b","999","Don't Know",""
"RFQ_toxicant","tx4b_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx4b_9999","9999","Don't Know",""
"RFQ_toxicant","tx4c","0","No",""
"RFQ_toxicant","tx4c","1","Yes",""
"RFQ_toxicant","tx4c","777","Prefer Not to Answer",""
"RFQ_toxicant","tx4c","999","Don't Know",""
"RFQ_toxicant","tx4c11_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx4c11_9999","9999","Don't Know",""
"RFQ_toxicant","tx4c11_more","0","No",""
"RFQ_toxicant","tx4c11_more","1","Yes",""
"RFQ_toxicant","tx4c11_more","777","Prefer Not to Answer",""
"RFQ_toxicant","tx4c11_more","999","Don't Know",""
"RFQ_toxicant","tx4c12_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx4c12_9999","9999","Don't Know",""
"RFQ_toxicant","tx4c12_more","0","No",""
"RFQ_toxicant","tx4c12_more","1","Yes",""
"RFQ_toxicant","tx4c12_more","777","Prefer Not to Answer",""
"RFQ_toxicant","tx4c12_more","999","Don't Know",""
"RFQ_toxicant","tx4c13_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx4c13_9999","9999","Don't Know",""
"RFQ_toxicant","tx4d_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx4d_9999","9999","Soldered but don't know what metals were used",""
"RFQ_toxicant","tx4d_ag","0","No",""
"RFQ_toxicant","tx4d_ag","1","Yes",""
"RFQ_toxicant","tx4d_ag","9999","Don't know",""
"RFQ_toxicant","tx4d_other","0","No",""
"RFQ_toxicant","tx4d_other","1","Yes",""
"RFQ_toxicant","tx4d_other","9999","Don't know",""
"RFQ_toxicant","tx4d_snpb","0","No",""
"RFQ_toxicant","tx4d_snpb","1","Yes",""
"RFQ_toxicant","tx4d_snpb","9999","Don't know",""
"RFQ_toxicant","tx5","0","No",""
"RFQ_toxicant","tx5","1","Yes",""
"RFQ_toxicant","tx5","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx5","9999","Don't Know",""
"RFQ_toxicant","tx5a_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx5a_9999","9999","Don't Know",""
"RFQ_toxicant","tx5b","0","Not currently working around",""
"RFQ_toxicant","tx5b","5555","Currently working around",""
"RFQ_toxicant","tx5b","777","Prefer Not to Answer",""
"RFQ_toxicant","tx5b","999","Don't Know",""
"RFQ_toxicant","tx5b_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx5b_9999","9999","Don't Know",""
"RFQ_toxicant","tx5c","0","No",""
"RFQ_toxicant","tx5c","1","Yes",""
"RFQ_toxicant","tx5c","777","Prefer Not to Answer",""
"RFQ_toxicant","tx5c","999","Don't Know",""
"RFQ_toxicant","tx5c11_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx5c11_9999","9999","Don't Know",""
"RFQ_toxicant","tx5c11_more","0","No",""
"RFQ_toxicant","tx5c11_more","1","Yes",""
"RFQ_toxicant","tx5c11_more","777","Prefer Not to Answer",""
"RFQ_toxicant","tx5c11_more","999","Don't Know",""
"RFQ_toxicant","tx5c12_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx5c12_9999","9999","Don't Know",""
"RFQ_toxicant","tx5c12_more","0","No",""
"RFQ_toxicant","tx5c12_more","1","Yes",""
"RFQ_toxicant","tx5c12_more","777","Prefer Not to Answer",""
"RFQ_toxicant","tx5c12_more","999","Don't Know",""
"RFQ_toxicant","tx5c13_9999","7777","Prefer Not to Answer",""
"RFQ_toxicant","tx5c13_9999","9999","Don't Know",""
"RFQ_toxicant","tx6","0","No",""
"RFQ_toxicant","tx6","1","Yes",""
"RFQ_toxicant","tx6","777","Prefer Not to Answer",""
"RFQ_toxicant","tx6","999","Don't Know",""
"RFQ_toxicant","txq3brazed","0","No",""
"RFQ_toxicant","txq3brazed","1","Yes",""
"RFQ_toxicant","txq3brazed","7777","Prefer Not to Answer",""
"RFQ_toxicant","txq3brazed","9999","Don't Know",""
"RFQ_toxicant","txq3flame","0","No",""
"RFQ_toxicant","txq3flame","1","Yes",""
"RFQ_toxicant","txq3flame","7777","Prefer Not to Answer",""
"RFQ_toxicant","txq3flame","9999","Don't Know",""
"RFQ_toxicant","txq3weld","0","No",""
"RFQ_toxicant","txq3weld","1","Yes",""
"RFQ_toxicant","txq3weld","7777","Prefer Not to Answer",""
"RFQ_toxicant","txq3weld","9999","Don't Know",""
"ROCHE_QS","QRSCATID","DAS","Draw a Shape Test",""
"ROCHE_QS","QRSCATID","DMT","Daily Medication Tracker",""
"ROCHE_QS","QRSCATID","FST","Speech Test",""
"ROCHE_QS","QRSCATID","HADS","HADS",""
"ROCHE_QS","QRSCATID","HT","Hand-Turning Test",""
"ROCHE_QS","QRSCATID","MAT","Missed Active Tests",""
"ROCHE_QS","QRSCATID","PD-DDS","Daily Diary",""
"ROCHE_QS","QRSCATID","PD-DQS","Daily PRO",""
"ROCHE_QS","QRSCATID","PD-HS","Health Survey - ANS",""
"ROCHE_QS","QRSCATID","PGIC","PGIC",""
"ROCHE_QS","QRSCATID","PPT","Postural Tremor Test",""
"ROCHE_QS","QRSCATID","Q008","EQ-5D-5L",""
"ROCHE_QS","QRSCATID","Q070","PDQ39",""
"ROCHE_QS","QRSCATID","Q135","eSDMT",""
"ROCHE_QS","QRSCATID","Q226","PAC-SYM",""
"ROCHE_QS","QRSCATID","RTT","Rest Tremor Test",""
"ROCHE_QS","QRSCATID","SBT","Balance Test",""
"ROCHE_QS","QRSCATID","SETUP","Setup Survey",""
"ROCHE_QS","QRSCATID","SPT","Voice Test",""
"ROCHE_QS","QRSCATID","ST12","Dexterity Test",""
"ROCHE_QS","QRSCATID","UTT","U-Turn Test",""
"ROCHE_QS","QRSCLMD","INVESTIGATOR SUPERVISED ","The investigator supervised the performance of the assessment. This refers to in In-clinic Active Tests. ",""
"ROCHE_QS","QRSCLMD","NOT SUPERVISED ","The subject performed the assessment without supervision ",""
"ROCHE_QS","QRSLAT","BILATERAL ","Either side of the body or involving both sides ",""
"ROCHE_QS","QRSLAT","LEFT ","Left side of the body ",""
"ROCHE_QS","QRSLAT","RIGHT ","Right side of the body ",""
"ROCHE_QS","QRSREAS","TECHNICAL PROBLEM ","Test has not been performed due to a technical problem with device or application ",""
"ROCHE_QS","QRSREAS","UNABLE TO DO ","Subject was not able to perform the test safely and skipped the execution",""
"ROCHE_QS","QRSREAS","USER CANCELLED TEST EXECUTION ","Subject cancelled the test ",""
"ROCHE_QS","QRSSTAT","ND","Not Done ",""
"SAA","SAAMethod ","Amprion-24h alpha-synuclein-SAA","Runtime of 24 hours",""
"SAA","SAAMethod ","Amprion-Alpha-synuclein-SAA","Runtime of 150 hours",""
"SAA","SAAMethod ","Amprion-Slow-alpha-synuclein-PMCA","Runtime of 300 hours",""
"SAA","SAA_Status","Inconclusive","Inconclusive",""
"SAA","SAA_Status","Negative","Negative",""
"SAA","SAA_Status","Positive","Positive",""
